ingredient,count,perc,count_inspire,perc_inspire,concept_id,concept_id_mover,count_mover,perc_mover
everolimus,61.0,0.06739484425370755,57.0,0.057057057057057055,19011440.0,19011440,4.0,0.0103377871966505
vortioxetine,61.0,0.10698098920774853,32.0,0.03203203203203203,44507700.0,,,
remdesivir ivpb,61.0,0.157651254748921,,,,37499271,61.0,0.157651254748921
leucovorin chemo infusion,61.0,0.1576512547489209,,,,1388796,41.0,0.1059623187656682
mci,60.0,0.1550668079497583,,,,36856087,60.0,0.1550668079497583
insulin aspart,60.0,0.1550668079497583,,,,35198096,57.0,0.1473134675522704
medronate iv kit,60.0,0.1550668079497583,,,,43014123,60.0,0.1550668079497583
ergocalciferol,60.0,0.1550668079497583,,,,19045045,60.0,0.1550668079497583
dolutegravir,59.0,0.150898915352434,1.0,0.001001001001001001,43560385.0,43560385,7.0,0.0180911275941384
varenicline,59.0,0.11289621619655471,25.0,0.025025025025025023,780442.0,,,
felodipine,58.0,0.06122494965438126,56.0,0.056056056056056056,1353776.0,1353776,2.0,0.0051688935983252
isavuconazonium sulfate,58.0,0.1498979143514329,,,,46221284,38.0,0.0982089783681802
lactitol,58.0,0.05805805805805806,58.0,0.05805805805805806,19071236.0,,,
potassium phosphate,58.0,0.149897914351433,,,,19027362,58.0,0.149897914351433
itraconazole,57.0,0.06022394865338026,55.0,0.055055055055055056,1703653.0,1703653,2.0,0.0051688935983252
rasagiline,57.0,0.08080874402948154,42.0,0.042042042042042045,715710.0,,,
citicoline,57.0,0.057057057057057055,57.0,0.057057057057057055,40223464.0,,,
desvenlafaxine,57.0,0.12197833478168402,16.0,0.016016016016016016,717607.0,,,
sodium acetate,56.0,0.06080639345054095,53.0,0.05305305305305305,19077884.0,,,
oxyquinoline,56.0,0.1447290207531078,,,,906874,56.0,0.1447290207531078
selegiline,56.0,0.08614152622112703,37.0,0.037037037037037035,766209.0,766209,4.0,0.0103377871966505
famciclovir,56.0,0.05763950185421766,55.0,0.055055055055055056,1703603.0,1703603,1.0,0.0025844467991626
imipenem,55.0,0.1421445739539451,,,,1778262,55.0,0.1421445739539451
cilastatin ivpb,55.0,0.1421445739539451,,,,1797258,55.0,0.1421445739539451
niacin,54.0,0.1395601271547825,,,,1517824,54.0,0.1395601271547825
pinaverium,54.0,0.05405405405405406,54.0,0.05405405405405406,19025198.0,,,
isoniazid,54.0,0.1395601271547825,,,,1782521,54.0,0.1395601271547825
perampanel,54.0,0.07938918682464025,38.0,0.03803803803803804,42904177.0,42904177,16.0,0.0413511487866022
dextroamphetamine,54.0,0.13956012715478242,,,,719311,49.0,0.1266378931589693
telbivudine,54.0,0.05405405405405406,54.0,0.05405405405405406,1758392.0,,,
olopatadine,53.0,0.06097028204386115,48.0,0.04804804804804805,915855.0,,,
amiloride,53.0,0.056219944649376255,51.0,0.05105105105105105,991382.0,,,
ketoconazole,53.0,0.11164054758503361,16.0,0.016016016016016016,985708.0,985708,37.0,0.0956245315690176
olive oil,52.0,0.052052052052052045,52.0,0.052052052052052045,42900448.0,,,
minocycline,52.0,0.08688785961160793,30.0,0.03003003003003003,1708880.0,,,
benzbromarone,52.0,0.052052052052052045,52.0,0.052052052052052045,19016754.0,,,
hydroxyurea,50.0,0.07538518282063623,34.0,0.03403403403403404,1377141.0,1377141,16.0,0.0413511487866022
tolterodine,50.0,0.124472002563647,3.0,0.003003003003003003,913782.0,,,
amphetamine,49.0,0.1266378931589692,,,,714785,48.0,0.1240534463598066
primidone,49.0,0.1218875557644844,3.0,0.003003003003003003,751347.0,751347,46.0,0.1188845527614814
propylthiouracil,48.0,0.05754872283701785,42.0,0.042042042042042045,1554072.0,1554072,6.0,0.0155066807949758
bictegravir,48.0,0.1240534463598066,,,,964008,48.0,0.1240534463598066
tenofovir af,48.0,0.12405344635980661,,,,19011093,28.0,0.0723645103765539
trimethobenzamide hcl,48.0,0.1240534463598066,,,,942799,48.0,0.1240534463598066
emtricitabine,48.0,0.1240534463598066,,,,1703069,48.0,0.1240534463598066
oxaliplatin,48.0,0.07338318081863424,32.0,0.03203203203203203,1318011.0,1318011,3.0,0.0077533403974879
pimecrolimus,48.0,0.04804804804804805,48.0,0.04804804804804805,915935.0,,,
dimenhydrinate,47.0,0.04704704704704705,47.0,0.04704704704704705,928744.0,,,
nitroprusside,47.0,0.11196832477167411,6.0,0.006006006006006006,19020994.0,19020994,39.0,0.1007934251673429
witch hazel,47.0,0.121468999560644,,,,959196,47.0,0.121468999560644
zoledronic acid,47.0,0.121468999560644,,,,1524674,29.0,0.0749489571757165
bromfenac,46.0,0.050796383440530946,43.0,0.043043043043043044,1139179.0,,,
progesterone,46.0,0.07296462461479374,29.0,0.02902902902902903,1552310.0,1552310,7.0,0.0180911275941384
trypan blue,46.0,0.1188845527614814,,,,19006155,46.0,0.1188845527614814
chlorphenesin,46.0,0.04604604604604604,46.0,0.04604604604604604,19092712.0,,,
lanthanum carbonate,46.0,0.047629491844207644,45.0,0.04504504504504504,990028.0,990028,1.0,0.0025844467991626
dornase alfa,45.0,0.1163001059623187,,,,1125443,45.0,0.1163001059623187
repaglinide,44.0,0.045627489842205646,43.0,0.043043043043043044,1516766.0,1516766,1.0,0.0025844467991626
hetastarch,44.0,0.1137156591631561,,,,19077117,44.0,0.1137156591631561
mertiatide iv kit,43.0,0.1111312123639934,,,,2100517,43.0,0.1111312123639934
calcium,43.0,0.1111312123639934,,,,19018544,43.0,0.1111312123639934
dofetilide,43.0,0.1111312123639934,,,,1362979,43.0,0.1111312123639934
dantrolene,43.0,0.05887750102465934,33.0,0.03303303303303304,711714.0,,,
lurasidone hcl,42.0,0.1085467655648308,,,,40230761,42.0,0.1085467655648308
tirofiban,40.0,0.08120963079224251,14.0,0.014014014014014014,19017067.0,19017067,21.0,0.0542733827824154
ifosfamide,40.0,0.05270760642533303,32.0,0.03203203203203203,19078187.0,19078187,6.0,0.0155066807949758
atosiban,39.0,0.03903903903903904,39.0,0.03903903903903904,19122136.0,,,
pentetate iv kit,39.0,0.1007934251673429,,,,19123729,39.0,0.1007934251673429
atomoxetine,38.0,0.05070560442333113,30.0,0.03003003003003003,742185.0,,,
oxandrolone,38.0,0.0982089783681802,,,,1524769,38.0,0.0982089783681802
mometasone furoate,38.0,0.0982089783681802,,,,905233,36.0,0.093040084769855
riluzole,37.0,0.06712250720210812,18.0,0.018018018018018018,735951.0,735951,19.0,0.0491044891840901
ziprasidone,37.0,0.089290748376371,4.0,0.004004004004004004,712615.0,,,
gadoxetate disodium,37.0,0.0956245315690176,,,,19031583,37.0,0.0956245315690176
clotiazepam,37.0,0.037037037037037035,37.0,0.037037037037037035,19068821.0,,,
clozapine,37.0,0.05603838661497662,25.0,0.025025025025025023,800878.0,800878,12.0,0.0310133615899516
nateglinide,37.0,0.037037037037037035,37.0,0.037037037037037035,1502826.0,,,
posaconazole,37.0,0.08454041098188611,7.0,0.007007007007007007,1704139.0,1704139,28.0,0.0723645103765539
angiotensin ii infusion,36.0,0.093040084769855,,,,963889,36.0,0.093040084769855
talc,35.0,0.0904556379706923,,,,1036667,35.0,0.0904556379706923
sulfur hexafluoride microsph,35.0,0.0904556379706923,,,,45892833,35.0,0.0904556379706923
methazolamide,35.0,0.03503503503503503,35.0,0.03503503503503503,904250.0,,,
sertaconazole,34.0,0.03403403403403404,34.0,0.03403403403403404,939134.0,,,
risedronate,33.0,0.03303303303303304,33.0,0.03303303303303304,1516800.0,,,
abacavir,32.0,0.0795354059768811,2.0,0.002002002002002002,1736971.0,1736971,8.0,0.0206755743933011
formoterol,32.0,0.057367164802618116,16.0,0.016016016016016016,1196677.0,1196677,1.0,0.0025844467991626
norethindrone acetate,32.0,0.0827022975732043,,,,1521369,17.0,0.0439355955857648
miconazole nitrate,31.0,0.0801178507740418,,,,907879,31.0,0.0801178507740418
naltrexone,31.0,0.03736481422367753,27.0,0.02702702702702703,1714319.0,1714319,1.0,0.0025844467991626
brivaracetam,31.0,0.0801178507740418,,,,35604901,31.0,0.0801178507740418
goserelin,31.0,0.031031031031031032,31.0,0.031031031031031032,1366310.0,,,
infliximab,31.0,0.06111650119610211,12.0,0.012012012012012012,937368.0,,,
milnacipran,30.0,0.03478036742451493,27.0,0.02702702702702703,19080226.0,,,
cytarabine chemo infusion,30.0,0.0775334039748791,,,,1311078,17.0,0.0439355955857648
acetylcholine chloride,30.0,0.0775334039748791,,,,19037624,30.0,0.0775334039748791
paliperidone,30.0,0.052198271204292816,16.0,0.016016016016016016,703244.0,703244,9.0,0.0232600211924637
lubiprostone,30.0,0.0775334039748791,,,,987366,30.0,0.0775334039748791
dabigatran etexilate mesylate,29.0,0.0749489571757165,,,,40228152,29.0,0.0749489571757165
carbamide peroxide,29.0,0.0749489571757165,,,,958999,29.0,0.0749489571757165
danazol,29.0,0.02902902902902903,29.0,0.02902902902902903,1511449.0,,,
lacidipine,28.0,0.028028028028028028,28.0,0.028028028028028028,19004539.0,,,
rasburicase,28.0,0.0660307271839073,4.0,0.004004004004004004,1304565.0,,,
ibandronate,28.0,0.028028028028028028,28.0,0.028028028028028028,1512480.0,,,
doripenem,28.0,0.028028028028028028,28.0,0.028028028028028028,1713905.0,,,
dronedarone,28.0,0.06444728138574571,5.0,0.005005005005005005,40163615.0,,,
temozolomide,27.0,0.03336081021967342,23.0,0.02302302302302302,1341149.0,1341149,2.0,0.0051688935983252
clevidipine,27.0,0.0697800635773912,,,,19089969,27.0,0.0697800635773912
fluvoxamine,27.0,0.03652770181599682,21.0,0.021021021021021023,751412.0,,,
fondaparinux sodium,26.0,0.0671956167782286,,,,1315865,26.0,0.0671956167782286
anidulafungin,26.0,0.026026026026026022,26.0,0.026026026026026022,19026450.0,,,
tocilizumab,26.0,0.037110146613157424,19.0,0.01901901901901902,40171288.0,,,
bosentan,26.0,0.03235980921867252,22.0,0.022022022022022022,1321636.0,1321636,4.0,0.0103377871966505
praziquantel,25.0,0.026608470823186625,24.0,0.024024024024024024,1750461.0,1750461,1.0,0.0025844467991626
alogliptin,25.0,0.025025025025025023,25.0,0.025025025025025023,43013884.0,,,
urea,25.0,0.0646111699790659,,,,906914,25.0,0.0646111699790659
cycloserine,25.0,0.026608470823186625,24.0,0.024024024024024024,1710446.0,1710446,1.0,0.0025844467991626
gallium citrate ga,25.0,0.0646111699790659,,,,42899259,23.0,0.0594422763807407
deferasirox,25.0,0.029775362419509923,22.0,0.022022022022022022,1786055.0,1786055,3.0,0.0077533403974879
avibactam ivpb,25.0,0.0646111699790659,,,,46221507,25.0,0.0646111699790659
cabergoline,24.0,0.055692939987256704,4.0,0.004004004004004004,1558471.0,1558471,20.0,0.0516889359832527
terbutaline sulfate,24.0,0.0620267231799032,,,,1236744,22.0,0.056857829581578
benproperine,24.0,0.024024024024024024,24.0,0.024024024024024024,19056541.0,,,
salicylic acid,24.0,0.024024024024024024,24.0,0.024024024024024024,964407.0,,,
trimebutine,24.0,0.024024024024024024,24.0,0.024024024024024024,19005512.0,,,
osimertinib,24.0,0.044608819400125316,11.0,0.011011011011011011,35605522.0,,,
fluocinonide,24.0,0.0620267231799033,,,,955252,24.0,0.0620267231799033
irinotecan,23.0,0.02777336041750792,20.0,0.02002002002002002,1367268.0,,,
fosfomycin,23.0,0.037274035206477714,14.0,0.014014014014014014,956653.0,,,
darunavir,23.0,0.054691938986255705,3.0,0.003003003003003003,1756831.0,1756831,4.0,0.0103377871966505
doxepin,23.0,0.0515250473899325,5.0,0.005005005005005005,738156.0,,,
bicisate iv kit,23.0,0.0594422763807407,,,,42873745,23.0,0.0594422763807407
ferrous gluconate,23.0,0.0594422763807407,,,,1396012,23.0,0.0594422763807407
gefitinib,23.0,0.02302302302302302,23.0,0.02302302302302302,1319193.0,,,
galantamine,22.0,0.02518891361834522,20.0,0.02002002002002002,757627.0,,,
ceftaroline ivpb,22.0,0.056857829581578,,,,40230597,22.0,0.056857829581578
bezafibrate,22.0,0.022022022022022022,22.0,0.022022022022022022,19022956.0,,,
piracetam,22.0,0.022022022022022022,22.0,0.022022022022022022,19046654.0,,,
bortezomib,22.0,0.028355805214668517,18.0,0.018018018018018018,1336825.0,1336825,3.0,0.0077533403974879
imidapril,21.0,0.021021021021021023,21.0,0.021021021021021023,19122327.0,,,
loteprednol etabonate,21.0,0.0542733827824154,,,,967562,21.0,0.0542733827824154
fluocinolone,21.0,0.028938250011829116,16.0,0.016016016016016016,996541.0,,,
lovastatin,20.0,0.023186911616343217,18.0,0.018018018018018018,1592085.0,1592085,2.0,0.0051688935983252
primaquine,20.0,0.023186911616343217,18.0,0.018018018018018018,1751310.0,,,
dexlansoprazole,20.0,0.02477035741450492,17.0,0.01701701701701702,19039926.0,19039926,3.0,0.0077533403974879
potassium citrate,20.0,0.027937249010828114,15.0,0.015015015015015015,976545.0,976545,5.0,0.0129222339958131
iloprost,19.0,0.01901901901901902,19.0,0.01901901901901902,1344992.0,,,
vigabatrin,19.0,0.02060246481718062,18.0,0.018018018018018018,19020002.0,19020002,1.0,0.0025844467991626
flutrimazole,19.0,0.01901901901901902,19.0,0.01901901901901902,19123624.0,,,
pramoxine,19.0,0.0491044891840901,,,,927478,19.0,0.0491044891840901
netarsudil dimesylate,19.0,0.04910448918409,,,,793351,15.0,0.0387667019874395
romiplostim,19.0,0.0427707059914435,4.0,0.004004004004004004,19032407.0,19032407,15.0,0.0387667019874395
pegfilgrastim,19.0,0.028519693807988813,13.0,0.013013013013013011,1325608.0,1325608,6.0,0.0155066807949758
bleomycin,19.0,0.025352802211665516,15.0,0.015015015015015015,1329241.0,,,
tenofovir alafenamide,19.0,0.0443541517896052,3.0,0.003003003003003003,35605546.0,,,
mexiletine hcl,18.0,0.0465200423849275,,,,1307542,18.0,0.0465200423849275
sodium citrate,18.0,0.0465200423849275,,,,977968,18.0,0.0465200423849275
ceftolozane,18.0,0.0449365965867658,1.0,0.001001001001001001,45892599.0,45892599,17.0,0.0439355955857648
trospium,18.0,0.018018018018018018,18.0,0.018018018018018018,991825.0,,,
efinaconazole,18.0,0.01960146381617962,17.0,0.01701701701701702,45775080.0,45775080,1.0,0.0025844467991626
cadexomer iodine,18.0,0.0465200423849275,,,,1740226,18.0,0.0465200423849275
dextran,18.0,0.0465200423849275,,,,1352890,18.0,0.0465200423849275
ethinyl estradiol,18.0,0.0465200423849275,,,,1549786,18.0,0.0465200423849275
indacaterol,18.0,0.018018018018018018,18.0,0.018018018018018018,40240664.0,,,
pirfenidone,18.0,0.018018018018018018,18.0,0.018018018018018018,45775206.0,,,
tilmanocept ij kit,17.0,0.0439355955857648,,,,35894859,17.0,0.0439355955857648
lisdexamfetamine dimesylate,17.0,0.0439355955857648,,,,709567,17.0,0.0439355955857648
medium chain triglycerides or oil,17.0,0.0439355955857648,,,,42899398,17.0,0.0439355955857648
lifitegrast,17.0,0.0439355955857648,,,,40220740,17.0,0.0439355955857648
ivermectin,17.0,0.0439355955857648,,,,1784444,17.0,0.0439355955857648
prothionamide,17.0,0.01701701701701702,17.0,0.01701701701701702,19135812.0,,,
methohexital sodium,17.0,0.0439355955857648,,,,19005015,17.0,0.0439355955857648
imatinib,17.0,0.018600462815178617,16.0,0.016016016016016016,1304107.0,,,
aminophylline,17.0,0.018600462815178617,16.0,0.016016016016016016,1105775.0,,,
eplerenone,17.0,0.0439355955857648,,,,1309799,17.0,0.0439355955857648
vilazodone hcl,16.0,0.0413511487866022,,,,40234834,16.0,0.0413511487866022
tofisopam,16.0,0.016016016016016016,16.0,0.016016016016016016,19100773.0,,,
bambuterol,16.0,0.016016016016016016,16.0,0.016016016016016016,19034275.0,,,
exemestane,16.0,0.033433919795794007,5.0,0.005005005005005005,1398399.0,1398399,11.0,0.028428914790789
eslicarbazepine acetate,16.0,0.0413511487866022,,,,44507780,16.0,0.0413511487866022
iron dextran ivpb,15.0,0.0387667019874394,,,,1360067,10.0,0.0258444679916263
paricalcitol,15.0,0.015015015015015015,15.0,0.015015015015015015,1517740.0,,,
riboflavin,15.0,0.032432918794793,4.0,0.004004004004004004,19062817.0,19062817,11.0,0.028428914790789
guanfacine hcl,15.0,0.038766701987439506,,,,1344965,13.0,0.0335978083891143
ebastine,15.0,0.015015015015015015,15.0,0.015015015015015015,19092433.0,,,
betaxolol,15.0,0.01818190661133821,13.0,0.013013013013013011,1322081.0,,,
bazedoxifene,15.0,0.015015015015015015,15.0,0.015015015015015015,44506794.0,,,
ritonavir,15.0,0.0340163645929546,3.0,0.003003003003003003,1748921.0,1748921,12.0,0.0310133615899516
bimatoprost,15.0,0.0355998103911163,2.0,0.002002002002002002,904525.0,904525,13.0,0.0335978083891143
phentermine hcl,15.0,0.0387667019874395,,,,735340,9.0,0.0232600211924637
torsemide,14.0,0.0361822551882769,,,,942350,14.0,0.0361822551882769
levocarnitine,14.0,0.0361822551882768,,,,1553610,10.0,0.0258444679916263
enzalutamide,14.0,0.031431917793792,3.0,0.003003003003003003,42900250.0,42900250,11.0,0.028428914790789
plerixafor,14.0,0.029848471995630305,4.0,0.004004004004004004,19017581.0,19017581,10.0,0.0258444679916263
leuprolide acetate,14.0,0.0361822551882769,,,,1351541,14.0,0.0361822551882769
anagrelide,14.0,0.01718090561033721,12.0,0.012012012012012012,1381253.0,,,
peramivir,14.0,0.014014014014014014,14.0,0.014014014014014014,40167569.0,,,
rotigotine,13.0,0.032014362590952604,1.0,0.001001001001001001,786426.0,786426,12.0,0.0310133615899516
ruxolitinib,13.0,0.01934679620565951,9.0,0.009009009009009009,40244464.0,,,
pentobarbital iv,13.0,0.0335978083891142,,,,730729,11.0,0.028428914790789
clofazimine,13.0,0.014596458811174612,12.0,0.012012012012012012,1798476.0,,,
cefiderocol ivpb,13.0,0.0335978083891143,,,,37498010,13.0,0.0335978083891143
lenograstim,13.0,0.013013013013013011,13.0,0.013013013013013011,19009705.0,,,
daunorubicin,13.0,0.027264025196467704,4.0,0.004004004004004004,1311799.0,,,
manidipine,13.0,0.013013013013013011,13.0,0.013013013013013011,19071995.0,,,
niacinamide,13.0,0.0335978083891143,,,,19018419,13.0,0.0335978083891143
idarubicin,13.0,0.01776335040749781,10.0,0.01001001001001001,19078097.0,,,
foscarnet,13.0,0.028847470994629303,3.0,0.003003003003003003,1724700.0,1724700,4.0,0.0103377871966505
brinzolamide,13.0,0.032014362590952604,1.0,0.001001001001001001,938044.0,938044,12.0,0.0310133615899516
gonadorelin,12.0,0.012012012012012012,12.0,0.012012012012012012,19089810.0,,,
norgestimate,12.0,0.0310133615899516,,,,1515774,12.0,0.0310133615899516
glyburide,12.0,0.0310133615899516,,,,1559684,12.0,0.0310133615899516
brexpiprazole,12.0,0.0310133615899516,,,,46275300,12.0,0.0310133615899516
rifabutin,12.0,0.024679578397305103,4.0,0.004004004004004004,1777417.0,1777417,8.0,0.0206755743933011
pimavanserin tartrate,12.0,0.0310133615899516,,,,42628962,12.0,0.0310133615899516
octylonium,12.0,0.012012012012012012,12.0,0.012012012012012012,19016099.0,,,
chloroprocaine hcl,12.0,0.0310133615899516,,,,19049410,12.0,0.0310133615899516
fludarabine,12.0,0.01676234940649691,9.0,0.009009009009009009,1395557.0,,,
permethrin,12.0,0.0310133615899516,,,,922868,12.0,0.0310133615899516
sargramostim,12.0,0.0310133615899516,,,,1308432,12.0,0.0310133615899516
efavirenz,12.0,0.024679578397305103,4.0,0.004004004004004004,1738135.0,1738135,8.0,0.0206755743933011
butalbital,12.0,0.0310133615899516,,,,1139699,12.0,0.0310133615899516
felbamate,11.0,0.028428914790789,,,,795661,11.0,0.028428914790789
rufinamide,11.0,0.01259445680917261,10.0,0.01001001001001001,19006586.0,19006586,1.0,0.0025844467991626
eltrombopag,11.0,0.026845468992627304,1.0,0.001001001001001001,19012346.0,,,
carbimazole,11.0,0.011011011011011011,11.0,0.011011011011011011,19040606.0,,,
liraglutide,11.0,0.028428914790789,,,,40170911,11.0,0.028428914790789
raltegravir,11.0,0.020511685799980806,5.0,0.005005005005005005,1712889.0,,,
pemetrexed,11.0,0.018928240001819106,6.0,0.006006006006006006,1304919.0,,,
flucytosine,11.0,0.028428914790789,,,,1755112,11.0,0.028428914790789
glucosamine,11.0,0.023678577396304003,3.0,0.003003003003003003,1360332.0,1360332,6.0,0.0155066807949758
capecitabine,11.0,0.01259445680917261,10.0,0.01001001001001001,1337620.0,1337620,1.0,0.0025844467991626
abiraterone acetate,11.0,0.028428914790789,,,,40239056,11.0,0.028428914790789
tadalafil,10.0,0.019510684798979806,4.0,0.004004004004004004,1336926.0,1336926,6.0,0.0155066807949758
umeclidinium,10.0,0.021094130597141304,3.0,0.003003003003003003,44785907.0,44785907,5.0,0.0129222339958131
patiromer sorbitex calcium,10.0,0.0258444679916263,,,,35602991,10.0,0.0258444679916263
deferoxamine,10.0,0.01001001001001001,10.0,0.01001001001001001,1711947.0,,,
rilpivirine hcl,10.0,0.0258444679916263,,,,40238930,9.0,0.0232600211924637
pentamidine,10.0,0.017927239000818107,5.0,0.005005005005005005,1730370.0,,,
pitavastatin,10.0,0.016343793202656505,6.0,0.006006006006006006,40165636.0,,,
cobicistat,10.0,0.0258444679916263,,,,42874220,10.0,0.0258444679916263
colestipol hcl,10.0,0.0258444679916263,,,,1501617,10.0,0.0258444679916263
tofacitinib,10.0,0.021094130597141405,3.0,0.003003003003003003,42904205.0,,,
ribavirin,10.0,0.011593455808171609,9.0,0.009009009009009009,1762711.0,1762711,1.0,0.0025844467991626
perphenazine,10.0,0.013176901606333207,8.0,0.008008008008008008,733008.0,733008,2.0,0.0051688935983252
alginate,10.0,0.01001001001001001,10.0,0.01001001001001001,43013872.0,,,
sorafenib,10.0,0.01001001001001001,10.0,0.01001001001001001,1363387.0,,,
dasatinib,10.0,0.017927239000818107,5.0,0.005005005005005005,1358436.0,1358436,5.0,0.0129222339958131
apremilast,9.0,0.0232600211924637,,,,44816294,9.0,0.0232600211924637
roxithromycin,9.0,0.009009009009009009,9.0,0.009009009009009009,19063874.0,,,
beclomethasone,9.0,0.015342792201655506,5.0,0.005005005005005005,1115572.0,,,
oxymetholone,9.0,0.009009009009009009,9.0,0.009009009009009009,1525741.0,,,
melphalan,9.0,0.012175900605332208,7.0,0.007007007007007007,1301267.0,,,
topotecan,9.0,0.010592454807170608,8.0,0.008008008008008008,1378509.0,,,
sodium zirconium cyclosilicate,9.0,0.0232600211924637,,,,1510687,9.0,0.0232600211924637
vilanterol,9.0,0.0232600211924637,,,,43532539,9.0,0.0232600211924637
acetylcholine injection,9.0,0.0232600211924637,,,,35156322,9.0,0.0232600211924637
magnesium citrate,9.0,0.0232600211924637,,,,967861,9.0,0.0232600211924637
somatostatin,9.0,0.009009009009009009,9.0,0.009009009009009009,19136066.0,,,
dapsone,9.0,0.0232600211924637,,,,1711759,9.0,0.0232600211924637
roflumilast,8.0,0.012758345402492904,5.0,0.005005005005005005,40236897.0,40236897,3.0,0.0077533403974879
clomipramine,8.0,0.0159252369988161,3.0,0.003003003003003003,798834.0,,,
treprostinil,8.0,0.014341791200654404,4.0,0.004004004004004004,1327256.0,1327256,1.0,0.0025844467991626
biperiden,8.0,0.008008008008008008,8.0,0.008008008008008008,724908.0,,,
cefprozil,8.0,0.008008008008008008,8.0,0.008008008008008008,1738366.0,,,
dextromethorphan,8.0,0.020675574393301,,,,1119510,7.0,0.0180911275941384
erlotinib,8.0,0.008008008008008008,8.0,0.008008008008008008,1325363.0,,,
flurazepam,8.0,0.008008008008008008,8.0,0.008008008008008008,756349.0,,,
phenoxybenzamine,8.0,0.014341791200654505,4.0,0.004004004004004004,1335301.0,,,
gadobutrol,8.0,0.0206755743933011,,,,19048493,8.0,0.0206755743933011
tetanus immune globulin,8.0,0.0206755743933011,,,,35604680,8.0,0.0206755743933011
pazopanib,8.0,0.009591453806169607,7.0,0.007007007007007007,40167554.0,,,
glucose 100 mg/ml injection,8.0,0.008008008008008008,8.0,0.008008008008008008,36249710.0,,,
ambrisentan,8.0,0.0175086827969778,2.0,0.002002002002002002,1337068.0,1337068,6.0,0.0155066807949758
indobufen,8.0,0.008008008008008008,8.0,0.008008008008008008,19069107.0,,,
canagliflozin,8.0,0.0206755743933011,,,,43526465,8.0,0.0206755743933011
streptomycin,7.0,0.007007007007007007,7.0,0.007007007007007007,1836191.0,,,
amphotericin,7.0,0.0180911275941384,,,,952045,7.0,0.0180911275941384
pyrethrins,7.0,0.0180911275941384,,,,959665,7.0,0.0180911275941384
tapentadol,7.0,0.011757344401491805,4.0,0.004004004004004004,19026459.0,,,
amobarbital sodium,7.0,0.0180911275941384,,,,712757,7.0,0.0180911275941384
carteolol,7.0,0.007007007007007007,7.0,0.007007007007007007,950370.0,,,
piperonyl butoxide,7.0,0.0180911275941384,,,,946340,7.0,0.0180911275941384
procarbazine,7.0,0.007007007007007007,7.0,0.007007007007007007,1351779.0,,,
phentolamine mesylate,7.0,0.0180911275941384,,,,1335539,7.0,0.0180911275941384
ubidecarenone,7.0,0.007007007007007007,7.0,0.007007007007007007,1351115.0,,,
etidronate,7.0,0.007007007007007007,7.0,0.007007007007007007,1552929.0,,,
sodium tetradecyl sulfate,7.0,0.0165076817959768,1.0,0.001001001001001001,19070012.0,19070012,6.0,0.0155066807949758
activated charcoal,7.0,0.007007007007007007,7.0,0.007007007007007007,1701928.0,,,
desloratadine,7.0,0.007007007007007007,7.0,0.007007007007007007,1103006.0,,,
quinidine,7.0,0.0180911275941384,,,,1360421,7.0,0.0180911275941384
dulaglutide,7.0,0.014924235997815102,2.0,0.002002002002002002,45774435.0,45774435,5.0,0.0129222339958131
nisoldipine,7.0,0.007007007007007007,7.0,0.007007007007007007,1319880.0,,,
ramelteon,7.0,0.0180911275941384,,,,781182,7.0,0.0180911275941384
zolmitriptan,7.0,0.0165076817959768,1.0,0.001001001001001001,1116031.0,1116031,6.0,0.0155066807949758
adalimumab,7.0,0.011757344401491905,4.0,0.004004004004004004,1119119.0,1119119,3.0,0.0077533403974879
asparaginase,7.0,0.007007007007007007,7.0,0.007007007007007007,19012585.0,,,
busulfan,7.0,0.007007007007007007,7.0,0.007007007007007007,1333357.0,,,
carmustine in polifeprosan,6.0,0.0155066807949758,,,,1350066,6.0,0.0155066807949758
tretinoin,6.0,0.010756343400490902,3.0,0.003003003003003003,903643.0,903643,3.0,0.0077533403974879
epoprostenol infusion,6.0,0.0155066807949758,,,,1354118,6.0,0.0155066807949758
travoprost,6.0,0.012339789198652503,2.0,0.002002002002002002,904501.0,904501,4.0,0.0103377871966505
prucalopride succinate,6.0,0.0155066807949758,,,,44012686,6.0,0.0155066807949758
glatiramer,6.0,0.013923234996814101,1.0,0.001001001001001001,751889.0,,,
benzoyl peroxide,6.0,0.0155066807949758,,,,918172,6.0,0.0155066807949758
trastuzumab,6.0,0.006006006006006006,6.0,0.006006006006006006,1387104.0,,,
nabumetone,6.0,0.006006006006006006,6.0,0.006006006006006006,1113648.0,,,
albendazole,6.0,0.012339789198652503,2.0,0.002002002002002002,1753745.0,1753745,4.0,0.0103377871966505
cariprazine hcl,6.0,0.0155066807949758,,,,35603277,6.0,0.0155066807949758
clomiphene citrate,6.0,0.0155066807949758,,,,1598819,6.0,0.0155066807949758
bamlanivimab,6.0,0.0155066807949758,,,,37003201,6.0,0.0155066807949758
tetracaine topical solution,6.0,0.0155066807949758,,,,40087388,6.0,0.0155066807949758
bepotastine,6.0,0.0075894518041676046,5.0,0.005005005005005005,40166571.0,,,
milk thistle extract,6.0,0.006006006006006006,6.0,0.006006006006006006,1304277.0,,,
pentosan polysulfate sodium,6.0,0.0155066807949758,,,,924151,6.0,0.0155066807949758
potassium iodide,6.0,0.0155066807949758,,,,19049909,6.0,0.0155066807949758
mercaptopurine,6.0,0.0155066807949758,,,,1436650,6.0,0.0155066807949758
difluprednate,5.0,0.0129222339958131,,,,19089579,5.0,0.0129222339958131
